id;LOCphy_C;MVG_C;Volume_C;MI_C;qwen2_5_coder_32b_SLOC_R;qwen2_5_coder_32b_Cyclomatic_R;qwen2_5_coder_32b_Volume_R;qwen2_5_coder_32b_MI_R;qwen2_5_coder_32b_total_unsafe_block_R;qwen2_5_coder_32b_avg_unsafe_stmt_R;qwen2_5_coder_32b_total_uniq_type_R
transcoder-set:RECURSIVELY_BREAK_NUMBER_3_PARTS_GET_MAXIMUM_SUM_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;149.33879237447786;126.94014992795601;1;1.0;2
transcoder-set:N_TH_NUMBER_WHOSE_SUM_OF_DIGITS_IS_TEN_1_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;127.43782540330756;127.76481219439393;0;0.0;2
less-633:mark_prep:clrmark;14.0;3.0;388.638;96.5515;14.0;3.0;240.80930740641406;99.04044336375284;1;5.0;1
tmux:cmd-find_prep:cmd_find_from_window;17.0;3.0;495.596;92.142;15.0;3.0;408.6251683748963;95.17303570124162;2;1.0;3
transcoder-set:COUNT_OBTUSE_ANGLES_CIRCLE_K_EQUIDISTANT_POINTS_2_GIVEN_POINTS_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;188.86964917948671;125.71898405435351;1;1.0;2
uucp-1.07:proti_prep:fishutdown;43.0;9.0;2473.96;67.368;28.0;4.0;873.5535026636103;80.88092616643563;3;1.0;2
patch-2.7.6:util_prep:set_queued_output;8.0;2.0;197.153;109.376;11.0;3.0;276.48476035551244;102.22888692408617;0;0.0;2
optipng-0.7.8:pngmem_prep:png_malloc_warn;11.0;3.0;334.358;101.241;10.0;3.0;249.12330506147785;104.31479202379161;0;0.0;2
bc-1.07.1:storage_prep:fpush;9.0;1.0;161.421;108.738;8.0;1.0;191.75555960140377;109.7506955688344;1;3.0;2
mcsim-6.2.0:random_prep:UniformRandom;8.0;2.0;193.262;109.48;7.0;2.0;169.4584015082173;112.32669670038098;0;0.0;2
transcoder-set:COUNTING_PAIRS_PERSON_CAN_FORM_PAIR_ONE_1_prep:f_filled;1.0;1.0;22.4588;154.589;1.0;1.0;19.651484454403228;155.2836050228807;0;0.0;1
ed-1.19:carg_parser_prep:ap_free;6.0;2.0;185.843;114.344;10.0;2.0;210.83123629338053;105.41261996915885;1;5.0;1
nano-7.2:nano_prep:finish;13.0;2.0;267.566;99.9231;15.0;2.0;212.60741193467962;98.80046063349442;1;10.0;0
libxml2:libxml2-py_prep:libxml_xmlReadMemory;16.0;2.0;630.344;92.1035;18.0;2.0;802.9329095568685;88.93696748636982;0;0.0;9
tmux:cmd-find_prep:cmd_find_from_session_window;15.0;2.0;435.969;95.0662;14.0;2.0;379.7810388425507;96.90137792025135;1;9.0;4
optipng-0.7.8:zutil_prep:zcfree;4.0;1.0;77.7092;125.677;6.0;1.0;91.3765181293825;118.26555623102925;1;2.0;2
tmux:mode-tree_prep:mode_tree_up;15.0;5.0;408.07;94.7201;17.0;5.0;412.6466250649041;92.63446752023322;1;9.0;2
nettle-3.9.1:fat-x86_64_prep:nettle_aes192_decrypt;1.0;1.0;151.267;144.671;3.0;1.0;113.29982727264704;128.37628517727507;0;0.0;4
bc-1.07.1:array_prep:dc_array_free;17.0;4.0;565.538;91.2255;17.0;4.0;446.5270442003752;92.45414399372902;0;0.0;2
libxml2:SAX2_prep:xmlSAX2InitDefaultSAXHandler;9.0;4.0;283.275;105.124;9.0;4.0;235.02198590705459;106.09463069969307;0;0.0;2
transcoder-set:PIZZA_CUT_PROBLEM_CIRCLE_DIVISION_LINES_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
screen-4.9.0:window_prep:ReleaseAutoWritelock;21.0;10.0;646.241;85.7286;20.0;10.0;550.0;87.35756212164746;1;14.0;2
lil:lil_prep:lil_list_size;4.0;1.0;46.6045;128.335;3.0;1.0;46.50699332842307;133.00654690726324;1;1.0;1
nano-7.2:winio_prep:convert_SS3_sequence;116.0;62.0;3000.65;38.0976;48.0;27.0;1558.3904873600868;63.84921771372499;1;27.0;3
mtools-4.0.43:device_prep:chs_to_totsectors;20.0;8.0;635.553;87.0658;24.0;8.0;784.7803015925798;83.01542814661443;0;0.0;2
patch-2.7.6:pch_prep:pch_ptrn_lines;5.0;1.0;33.2193;126.481;3.0;1.0;41.51317942364757;133.5972239664512;0;0.0;0
transcoder-set:CHECK_STRING_FOLLOWS_ANBN_PATTERN_NOT_prep:f_filled;1.0;1.0;33.2193;152.554;4.0;1.0;60.91767875292167;126.94250954454398;0;0.0;1
libxml2:debugXML_prep:xmlDebugDumpEntities;10.0;2.0;258.524;104.352;10.0;2.0;273.9875151967087;104.05009228354935;0;0.0;3
libxml2:list_prep:xmlListPopFront;6.0;2.0;110.361;117.054;7.0;2.0;104.0;114.8654229097688;0;0.0;1
libxml2:entities_prep:xmlGetPredefinedEntity;27.0;11.0;915.372;79.6169;34.0;13.0;708.4702143148841;76.7547978088667;1;17.0;1
ed-1.19:buffer_prep:copy_lines;31.0;9.0;1174.19;76.5441;32.0;7.0;937.6565439672398;77.6594830091339;1;1.0;5
libxml2:xmlunicode_prep:xmlUCSIsTagbanwa;4.0;2.0;95.1839;124.392;7.0;3.0;92.0;115.27295498464892;0;0.0;1
transcoder-set:NUMBER_OF_BINARY_TREES_FOR_GIVEN_PREORDER_SEQUENCE_LENGTH_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
less-633:jump_prep:jump_forw_buffered;12.0;4.0;355.744;99.2786;13.0;4.0;252.61501174663374;99.7621138963265;1;6.0;0
transcoder-set:NUMBER_IS_DIVISIBLE_BY_29_OR_NOT_prep:main;14.0;3.0;558.905;94.6622;10.0;3.0;388.3466359948253;102.00625016436312;0;0.0;2
gprolog-1.5.0:wam2ma_prep:F_get_atom;7.0;1.0;542.842;106.503;13.0;1.0;245.9697756756106;100.59073534968374;1;4.0;1
tmux:proc_prep:proc_remove_peer;9.0;1.0;215.493;107.236;9.0;1.0;228.40050598449557;106.93323824291325;1;5.0;1
tar-1.34:getfilecon_prep:rpl_lgetfilecon;6.0;1.0;137.608;116.137;4.0;1.0;114.4489595550095;123.66336078109322;0;0.0;2
rgba:rgba_prep:rgba_inspect;8.0;1.0;145.947;111.17;9.0;1.0;191.15673810496133;107.8588745558081;1;1.0;1
diffutils-3.10:time_prep:rpl_time;12.0;3.0;260.056;101.138;13.0;3.0;271.02858762331766;99.62625402467779;0;0.0;2
snudown:stack_prep:stack_free;10.0;2.0;214.053;105.334;11.0;2.0;203.9005206452921;104.04240897940588;1;4.0;1
tulipindicators-0.9.1:tiamalgamation_prep:tc_result_free;5.0;2.0;112.0;119.931;8.0;2.0;110.41329273967052;112.39104825919006;0;0.0;1
nettle-3.9.1:streebog_prep:nettle_streebog512_update;6.0;5.0;1448.81;102.975;26.0;5.0;1073.1473933195637;80.781410370159;1;18.0;3
tmux:key-bindings_prep:key_bindings_dispatch;24.0;7.0;1167.83;81.1784;6.0;1.0;286.62087871252675;112.32106271402259;0;0.0;5
transcoder-set:DYNAMIC_PROGRAMMING_SET_8_MATRIX_CHAIN_MULTIPLICATION_1_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
gawk-5.2.2:eval_prep:update_NF;12.0;6.0;1133.75;92.7914;19.0;6.0;787.524930610475;87.24183439129656;1;6.0;0
rcs-5.10.1:rcsutil_prep:ffree;5.0;1.0;38.0391;125.776;5.0;1.0;34.86917501586544;126.22876917047284;1;1.0;0
transcoder-set:GIVEN_A_SORTED_AND_ROTATED_ARRAY_FIND_IF_THERE_IS_A_PAIR_WITH_A_GIVEN_SUM_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;79.9544533632097;130.18890379774788;0;0.0;1
screen-4.9.0:fileio_prep:RcLine;21.0;6.0;631.563;86.7681;34.0;4.0;789.9095846095248;78.25898335815913;1;1.0;6
libxml2:dict_prep:xmlDictCreateSub;10.0;3.0;307.701;103.217;11.0;3.0;237.70604521880495;103.01471558853515;0;0.0;1
transcoder-set:CHECK_WHETHER_TRIANGLE_VALID_NOT_SIDES_GIVEN_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
transcoder-set:HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;118.94197037642039;128.12357512612607;0;0.0;2
nettle-3.9.1:md5-compat_prep:nettle_MD5Init;5.0;1.0;48.432;124.52;5.0;1.0;48.432042660922164;124.52026532634042;1;1.0;1
findutils-4.9.0:tree_prep:matches_start_point;21.0;5.0;470.463;88.5294;18.0;5.0;377.40452510528877;92.1727258821043;1;7.0;3
screen-4.9.0:socket_prep:ReceiveRaw;31.0;5.0;901.916;78.8359;26.0;6.0;965.0994084514779;81.10323431219359;0;0.0;0
json.h:allow_unquoted_keys_prep:json_write_pretty_get_value_size;31.0;8.0;855.407;78.4212;23.0;9.0;630.3438572411029;84.61441322865755;1;15.0;5
transcoder-set:NUMBER_TRIANGLES_N_MOVES_1_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
transcoder-set:HIGHWAY_BILLBOARD_PROBLEM_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
libxml2:xmlschemas_prep:xmlSchemaFreeType;33.0;10.0;1205.07;75.1662;35.0;8.0;488.377874722272;79.36969631764494;0;0.0;1
libxml2:xmlIO_prep:xmlAllocOutputBuffer;31.0;5.0;1259.5;77.0994;3.0;1.0;31.69925001442312;134.9997572104644;0;0.0;0
transcoder-set:FIND_THE_ELEMENT_THAT_APPEARS_ONCE_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
json.h:allow_global_object_prep:json_extract_get_object_size;21.0;2.0;750.057;86.794;16.0;2.0;635.0;92.06521270547354;0;0.0;2
nettle-3.9.1:gcm-aes_prep:nettle_gcm_aes_set_key;7.0;1.0;224.663;111.09;6.0;1.0;199.6525931318485;114.20128672507374;1;2.0;3
brotli-1.0.9:decode_prep:BrotliDecoderGetErrorCode;3.0;1.0;68.5324;130.99;3.0;1.0;64.5293250129808;131.30345810999222;1;1.0;1
screen-4.9.0:logfile_prep:lf_move_fd;9.0;4.0;253.319;105.705;11.0;4.0;239.72242562519568;102.74079177126609;0;0.0;3
snudown:buffer_prep:bufnew;12.0;2.0;257.843;101.412;12.0;2.0;304.31280013846197;100.55062044825843;0;0.0;1
transcoder-set:DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
json.h:allow_json5_prep:json_value_as_number;6.0;2.0;158.123;115.184;9.0;2.0;124.0;109.87949770600703;1;4.0;1
patch-2.7.6:hash_prep:hash_reset_tuning;5.0;1.0;50.1895;124.335;7.0;2.0;85.95159310338741;115.85657739746878;1;2.0;1
tulipindicators-0.9.1:tiamalgamation_prep:ti_sma_stream_run;27.0;8.0;1408.51;78.066;45.0;8.0;1569.1643700286193;69.2289154227767;0;0.0;5
nano-7.2:nano_prep:in_restricted_mode;9.0;2.0;390.0;103.921;9.0;2.0;328.27411308447785;104.81694720317473;0;0.0;0
screen-4.9.0:ansi_prep:SetCharsets;17.0;9.0;765.709;88.4998;23.0;9.0;835.0;83.15234873272334;1;13.0;4
libxml2:xmlunicode_prep:xmlUCSIsPhoneticExtensions;4.0;2.0;95.1839;124.392;3.0;2.0;74.00879436282185;130.360724493381;0;0.0;1
libxml2:xmlunicode_prep:xmlUCSIsMathematicalOperators;4.0;2.0;95.1839;124.392;3.0;2.0;74.00879436282185;130.360724493381;0;0.0;1
less-633:edit_prep:edit_prev;4.0;1.0;72.3397;126.049;6.0;1.0;100.07820003461549;117.79254681870282;1;1.0;2
nettle-3.9.1:arctwo_prep:nettle_arctwo64_set_key;5.0;1.0;108.418;120.33;5.0;1.0;89.85848369899593;121.3062784653641;1;1.0;2
tinycc:tccgen_prep:expr_sum;11.0;3.0;182.661;104.384;11.0;3.0;214.05271769459029;103.5597404695996;0;0.0;1
indent-2.2.13:args_prep:set_defaults_after;7.0;2.0;85.9516;115.857;7.0;2.0;62.907475208398566;117.47959758849677;1;2.0;0
patch-2.7.6:argmatch_prep:argmatch_invalid;9.0;2.0;381.473;104.036;10.0;2.0;266.2737001211542;104.19859290996801;1;1.0;2
libxml2:xmlunicode_prep:xmlUCSIsRunic;4.0;2.0;95.1839;124.392;3.0;2.0;74.00879436282185;130.360724493381;0;0.0;1
tulipindicators-0.9.1:md_prep:ti_md;25.0;9.0;1551.55;78.5798;29.0;7.0;1277.5554358858567;77.64574823530299;0;0.0;6
tulipindicators-0.9.1:cli_prep:main;10.0;2.0;338.575;102.949;10.0;2.0;344.9166506540576;102.85294695670844;0;0.0;2
transcoder-set:PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
json.h:allow_single_quoted_strings_prep:json_value_is_null;3.0;1.0;77.6618;130.34;9.0;2.0;88.0;111.66281041186657;1;4.0;1
libxml2:libxml2-py_prep:libxml_xmlUCSIsLetterlikeSymbols;13.0;3.0;518.058;96.2574;20.0;3.0;483.3089699187822;89.63972524868585;0;0.0;5
rcs-5.10.1:b-fb_prep:Oerror;8.0;2.0;185.843;109.684;9.0;2.0;162.62707505625016;108.4693714252857;1;4.0;0
tmux:window_prep:window_pane_tree_RB_NFIND;1.0;4.0;549.839;137.27;16.0;4.0;456.34082539159226;93.32321493664595;0;0.0;3
json.h:allow_no_commas_prep:json_value_is_null;3.0;1.0;77.6618;130.34;3.0;2.0;96.0;129.00787032794386;1;4.0;1
tinycc:tccelf_prep:put_stabn;4.0;1.0;147.149;122.357;3.0;1.0;148.67746297052548;126.96322865929218;0;0.0;4
gprolog-1.5.0:misc_prep:Pl_Realloc_Check;8.0;2.0;267.925;107.781;7.0;2.0;275.09775004326934;109.8071978414103;0;0.0;4
gprolog-1.5.0:wam_inst_prep:Pl_Get_Integer;5.0;1.0;148.677;118.688;3.0;1.0;85.95159310338741;129.81280273574149;0;0.0;1
transcoder-set:COUNT_NUMBER_WAYS_TILE_FLOOR_SIZE_N_X_M_USING_1_X_M_SIZE_TILES_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;89.92418250750745;129.57785305025988;0;0.0;1
buffer-0.4.0:test_prep:test_buffer_trim;15.0;1.0;421.817;95.4678;14.0;1.0;490.5909875771637;95.80009530069222;0;0.0;0
libxml2:libxml2-py_prep:libxml_xmlCtxtGetDeclaredEncoding;13.0;3.0;681.207;94.8337;12.0;1.0;174.165028051187;103.68249518203251;0;0.0;2
nettle-3.9.1:rsa-pkcs1-verify_prep:nettle_rsa_pkcs1_verify;13.0;2.0;333.669;98.775;10.0;3.0;388.4183471906009;102.00529003297935;0;0.0;5
libxml2:tree_prep:xmlNodeAddContent;4.0;1.0;114.449;123.663;3.0;1.0;77.70923408096293;130.33701563969998;0;0.0;2
gprolog-1.5.0:machine_prep:Pl_M_Randomize;14.0;1.0;494.898;95.7546;14.0;1.0;503.8010412905842;95.66192782012843;1;1.0;1
libosip2-5.3.1:sdp_accessor_prep:sdp_message_c_addr_multicast_int_get;6.0;2.0;255.412;112.691;9.0;2.0;204.32967235008786;107.28234124914094;1;4.0;3
gprolog-1.5.0:debugger_c_prep:Pl_Choice_Point_Arg_3;12.0;7.0;1378.27;91.5459;40.0;8.0;1035.9388348970008;73.29622326006482;0;0.0;3
tmux:grid_prep:grid_clear_history;11.0;1.0;408.938;100.654;9.0;1.0;430.98647506778866;103.63136295901053;1;5.0;1
gprolog-1.5.0:top_level_c_prep:Pl_Set_Ctrl_C_Handler_0;5.0;1.0;38.0391;125.776;5.0;1.0;34.86917501586544;126.22876917047284;1;1.0;0
libxml2:parserInternals_prep:xmlLineNumbersDefault;6.0;1.0;118.414;116.918;5.0;1.0;76.14709844115208;122.1672375464199;0;0.0;1
tulipindicators-0.9.1:mass_prep:ti_mass_start;4.0;1.0;124.864;123.21;4.0;1.0;104.2481250360578;124.14880719854978;0;0.0;1
transcoder-set:SUM_PAIRWISE_PRODUCTS_2_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;83.76180828526729;129.94699971644644;1;1.0;1
transcoder-set:COMPUTE_MODULUS_DIVISION_BY_A_POWER_OF_2_NUMBER_prep:main;15.0;3.0;786.059;91.771;12.0;3.0;600.5374780501027;96.78582200833912;1;1.0;3
tar-1.34:xheader_prep:xheader_xhdr_name;7.0;2.0;185.754;111.849;8.0;2.0;269.2118756352258;107.75645372581093;1;3.0;1
less-633:optfunc_prep:opt_wheel_lines;13.0;5.0;199.686;100.755;15.0;5.0;204.32967235008786;98.3169661441319;1;7.0;2
libosip2-5.3.1:osip_www_authenticate_prep:osip_www_authenticate_get_targetname;3.0;1.0;55.5066;132.087;3.0;1.0;60.94436251225965;131.60068186195994;1;1.0;1
transcoder-set:FIND_THE_MISSING_NUMBER_2_prep:main;25.0;3.0;6342.23;72.6383;21.0;3.0;1455.8614057098653;83.11530072251333;0;0.0;6
transcoder-set:DISTRIBUTING_ITEMS_PERSON_CANNOT_TAKE_TWO_ITEMS_TYPE_prep:f_gold;15.0;5.0;408.07;94.7201;17.0;5.0;343.01880011637485;93.59546049249556;1;7.0;3
findutils-4.9.0:offtostr_prep:offtostr;20.0;4.0;819.237;86.6656;29.0;7.0;926.8564967989284;79.31445405579032;1;20.0;1
dap-3.10:daprun_prep:main;81.0;23.0;3587.96;51.9562;16.0;5.0;602.5358529502963;91.64809741277345;0;0.0;3
less-633:optfunc_prep:opt_filesize;13.0;7.0;312.114;97.9723;11.0;7.0;225.71696739799185;102.36383092025042;0;0.0;2
nettle-3.9.1:hogweed-benchmark_prep:main;15.0;5.0;637.055;92.4039;16.0;5.0;624.0204467907413;91.46591039706321;0;0.0;4
libxml2:hash_prep:xmlHashAddEntry;9.0;3.0;389.901;103.692;10.0;3.0;294.80302513413505;103.43932289955633;0;0.0;3
nano-7.2:utils_prep:recode_LF_to_NUL;10.0;3.0;202.047;105.404;11.0;3.0;266.89015540736375;102.41254329259917;1;1.0;3
transcoder-set:HOW_TO_COMPUTE_MOD_OF_A_BIG_NUMBER_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
gprolog-1.5.0:pl_config_prep:Pl_Read_Integer;21.0;6.0;1073.07;84.0117;23.0;7.0;920.6935604155137;83.10433197052583;1;12.0;3
nettle-3.9.1:siv-ghash-update_prep:_nettle_siv_ghash_update;13.0;2.0;1930.2;89.6479;15.0;2.0;564.2924184949796;93.72460927598263;1;9.0;4
nano-7.2:help_prep:do_help;4.0;1.0;33.0;130.13;3.0;1.0;22.458839376460833;136.79172270480979;0;0.0;0
json.h:allow_simplified_json_prep:json_value_as_number;6.0;2.0;158.123;115.184;9.0;2.0;126.71134807876051;109.76702126797697;1;4.0;1
libxml2:xmlwriter_prep:xmlTextWriterWriteVFormatCDATA;15.0;3.0;397.458;95.3171;14.0;3.0;370.16632899843546;96.80471855944072;0;0.0;3
transcoder-set:PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_prep:main;14.0;3.0;555.409;94.6948;13.0;3.0;422.8321775089799;97.3135485535282;1;1.0;2
nano-7.2:text_prep:concat_paragraph;22.0;4.0;955.576;84.3211;17.0;4.0;1051.7950415535875;87.99902538243123;0;0.0;2
gawk-5.2.2:dfa_prep:xpalloc;31.0;15.0;1291.38;74.6694;34.0;10.0;915.1977045907789;76.11343091607961;0;0.0;2
patch-2.7.6:quotearg_prep:quotearg_style;5.0;1.0;102.187;120.638;3.0;1.0;93.76537429460444;129.3603435753954;1;1.0;2
transcoder-set:PROGRAM_TO_CHECK_IF_A_GIVEN_NUMBER_IS_LUCKY_ALL_DIGITS_ARE_DIFFERENT_prep:f_gold;13.0;4.0;361.371;97.9003;16.0;4.0;358.2030134794219;94.58234320707125;0;0.0;2
screen-4.9.0:process_prep:FindCommnr;18.0;4.0;468.851;91.2745;18.0;4.0;454.9534001269235;91.43096354078928;0;0.0;3
transcoder-set:FIND_N_TH_ELEMENT_FROM_STERNS_DIATOMIC_SERIES_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;75.28421251514428;130.27187457489046;0;0.0;2
less-633:output_prep:clear_bot_if_needed;7.0;2.0;83.7618;115.991;9.0;2.0;76.14709844115208;112.41509357500554;1;4.0;0
transcoder-set:NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE_prep:f_filled;1.0;1.0;70.3084;148.655;3.0;1.0;82.0447025077789;130.05470681704293;0;0.0;4
lil:lil_prep:lil_set_error;8.0;3.0;254.79;107.813;7.0;2.0;289.86305521142435;109.53533092750087;4;1.0;2
tar-1.34:buffer_prep:first_decompress_program;12.0;4.0;333.669;99.6117;16.0;4.0;349.77463164918515;94.7061597046589;1;1.0;1
binn-3.0:binn_prep:binn_map_float;5.0;1.0;164.233;118.17;5.0;1.0;216.22022703449022;116.74035903759048;0;0.0;3
tmux:cmd_prep:cmd_free_argv;10.0;3.0;232.193;104.681;10.0;3.0;278.826585479341;103.72905333150213;0;0.0;2
transcoder-set:AREA_OF_A_HEXAGON_prep:f_gold;3.0;1.0;106.606;128.693;3.0;1.0;81.40967379910403;130.09511155839854;0;0.0;1
libxml2:tree_prep:xmlDOMWrapFreeCtxt;9.0;3.0;224.008;106.574;11.0;3.0;179.30677506201943;104.48078611706649;1;3.0;1
pth-2.0.7:pth_sync_prep:pth_cond_notify;17.0;5.0;873.717;88.7336;22.0;5.0;729.323471188053;85.4961020218397;0;0.0;2
json.h:allow_location_information_prep:json_extract_value;3.0;1.0;89.8585;129.582;3.0;1.0;60.94436251225965;131.60068186195994;0;0.0;1
libxml2:xmlstring_prep:xmlStrVPrintf;10.0;3.0;465.0;101.07;10.0;3.0;294.80302513413505;103.43932289955633;1;1.0;4
less-633:filename_prep:is_fake_pathname;5.0;3.0;165.669;117.665;5.0;3.0;195.98647506778866;116.7912684276819;0;0.0;1
transcoder-set:COUNT_PALINDROMIC_SUBSEQUENCE_GIVEN_STRING_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
nettle-3.9.1:cmac-aes256_prep:nettle_cmac_aes256_set_key;5.0;3.0;534.851;111.571;6.0;2.0;370.8812251687505;110.75091090801396;0;0.0;2
transcoder-set:COUNT_PAIRS_DIFFERENCE_EQUAL_K_1_prep:main;26.0;3.0;4280.48;74.0474;36.0;3.0;2348.482304180525;71.89706543044652;1;1.0;14
json.h:allow_multi_line_strings_prep:json_value_is_false;3.0;1.0;77.6618;130.34;9.0;2.0;94.0116453487578;111.31918480846814;1;4.0;1
tmux:screen-write_prep:screen_write_scrollup;20.0;5.0;739.342;86.9692;20.0;5.0;692.4532072875704;87.3098857100373;0;0.0;4
bc-1.07.1:number_prep:bc_modulo;5.0;1.0;158.457;118.357;3.0;1.0;154.28722505336555;126.77063791583328;0;0.0;4
libxml2:schematron_prep:xmlSchematronNewMemParserCtxt;25.0;5.0;971.705;81.9331;23.0;5.0;682.4301001903852;85.12156115849245;2;2.5;2
transcoder-set:COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;75.28421251514428;130.27187457489046;0;0.0;2
tar-1.34:getopt_prep:rpl_getopt_internal;16.0;1.0;455.786;94.0195;12.0;1.0;474.17304721969464;98.47433613875242;1;7.0;7
nettle-3.9.1:io_prep:simple_random;15.0;3.0;380.0;95.5507;15.0;3.0;400.0;95.2839710971827;0;0.0;2
libxml2:libxml2-py_prep:libxml_xmlInitParserCtxt;13.0;3.0;655.39;95.0346;11.0;2.0;333.66856050137926;101.48132611507796;1;4.0;3
tmux:server-client_prep:server_client_detach;10.0;3.0;432.385;101.448;11.0;3.0;400.0;100.30848093570489;1;6.0;1
transcoder-set:HORNERS_METHOD_POLYNOMIAL_EVALUATION_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;133.97977094150824;127.50449903133148;1;1.0;2
tinycc:tccpp_prep:tcc_preprocess;56.0;16.0;2123.63;62.2727;25.0;3.0;638.6313713864835;84.57570913463503;2;2.5;2
json.h:allow_single_quoted_strings_prep:json_parse_object;89.0;15.0;3350.27;52.6268;3.0;1.0;48.432042660922164;132.79564043134945;0;0.0;3
json.h:allow_unquoted_keys_prep:json_hexadecimal_value;18.0;5.0;597.25;89.7858;19.0;5.0;486.2570041353269;89.97905458155792;1;7.0;4
libxml2:libxml2-py_prep:libxml_xmlUCSIsPrivateUse;13.0;3.0;518.058;96.2574;14.0;3.0;418.7639251168273;96.16327310992995;0;0.0;3
tmux:cmd_prep:cmd_stringify_argv;21.0;4.0;661.239;86.9893;22.0;4.0;623.6774618257454;86.53981885308312;1;15.0;2
nano-7.2:prompt_prep:do_statusbar_verbatim_input;11.0;4.0;283.634;101.866;12.0;4.0;266.2737001211542;100.78498368990597;0;0.0;1
gprolog-1.5.0:ma2asm_inst_prep:Asm_Start;11.0;1.0;289.507;102.45;11.0;1.0;351.74793803746815;101.43693944404396;1;7.0;0
transcoder-set:REMOVE_MINIMUM_ELEMENTS_EITHER_SIDE_2MIN_MAX_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;83.76180828526729;129.94699971644644;1;1.0;1
transcoder-set:COUNT_NUMBER_WAYS_REACH_GIVEN_SCORE_GAME_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
heman:mat4_prep:kmMat4Identity;6.0;1.0;273.988;112.555;10.0;1.0;336.51484454403226;103.21118172768685;1;6.0;1
libxml2:SAX2_prep:xmlSAX2GetParameterEntity;9.0;2.0;300.828;105.271;9.0;2.0;241.48052186828568;106.41366000889248;1;1.0;2
nettle-3.9.1:sexp2dsa_prep:nettle_dsa_sha256_keypair_from_sexp;14.0;5.0;403.254;95.8995;5.0;1.0;140.55415752892034;118.98002285639245;0;0.0;6
libxml2:libxml2-py_prep:libxml_xmlUTF8Charcmp;12.0;2.0;450.0;98.5164;14.0;2.0;425.0;96.31640758182584;0;0.0;4
transcoder-set:FIND_PAIR_WITH_GREATEST_PRODUCT_IN_ARRAY_prep:f_filled;1.0;1.0;44.9726;150.979;1.0;1.0;41.51317942364757;151.39474304287458;0;0.0;2
transcoder-set:FIND_ROTATION_COUNT_ROTATED_SORTED_ARRAY_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;83.76180828526729;129.94699971644644;1;1.0;1
libxml2:libxml2-py_prep:libxml_xmlUCSIsByzantineMusicalSymbols;13.0;3.0;518.058;96.2574;14.0;3.0;449.7834751254812;95.7916864972228;0;0.0;3
grep-3.11:localename_prep:gl_locale_name_posix;9.0;1.0;161.421;108.738;4.0;1.0;80.0;125.52549284955361;0;0.0;2
indent-2.2.13:handletoken_prep:need_chars;14.0;3.0;666.81;93.7442;13.0;3.0;583.9199808774138;95.63504784627048;0;0.0;2
bc-1.07.1:scan_prep:yyset_debug;4.0;1.0;41.5132;128.937;5.0;1.0;44.97261104228487;124.90562678153975;1;1.0;1
libzahl-1.0:zcmpu_prep:zcmpu;10.0;3.0;243.003;104.444;10.0;3.0;258.52418449776;104.12217741105378;1;1.0;2
