id;LOCphy_C;MVG_C;Volume_C;MI_C;qwen2_5_coder_32b_SLOC_R;qwen2_5_coder_32b_Cyclomatic_R;qwen2_5_coder_32b_Volume_R;qwen2_5_coder_32b_MI_R;qwen2_5_coder_32b_total_unsafe_block_R;qwen2_5_coder_32b_avg_unsafe_stmt_R;qwen2_5_coder_32b_total_uniq_type_R
less-633:jump_prep:jump_forw;27.0;5.0;702.712;82.3717;24.0;5.0;528.3161507453316;85.76311459906097;0;0.0;0
transcoder-set:CALCULATE_MAXIMUM_VALUE_USING_SIGN_TWO_NUMBERS_STRING_prep:f_filled;1.0;1.0;33.2193;152.554;4.0;1.0;44.97261104228487;128.52055231282995;0;0.0;1
tulipindicators-0.9.1:roc_prep:ti_roc_start;3.0;1.0;76.0;130.453;3.0;1.0;68.11428751370197;131.02230855938677;1;1.0;1
tulipindicators-0.9.1:lag_prep:ti_lag;13.0;6.0;955.582;92.3838;14.0;4.0;656.3911240692477;93.59613570789799;0;0.0;5
json.h:allow_unquoted_keys_prep:json_skip_c_style_comments;40.0;11.0;1375.04;71.1337;43.0;12.0;1400.0;69.63857504462689;1;18.0;1
transcoder-set:NUMBER_DIGITS_PRODUCT_TWO_NUMBERS_1_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
cpio-2.14:paxerror_prep:savedir_warn;5.0;1.0;64.725;123.012;5.0;1.0;68.53238859703687;122.71511222784059;1;1.0;1
libxml2:libxml2-py_prep:libxml_xmlPopInput;13.0;3.0;655.39;95.0346;3.0;1.0;72.33974351909448;130.70933778224418;0;0.0;2
tulipindicators-0.9.1:benchmark_prep:psar_option_setter;5.0;1.0;182.837;117.612;7.0;1.0;221.65453584679364;111.16043145537122;1;2.0;3
libxml2:parserInternals_prep:xmlNewInputFromFile;18.0;6.0;771.669;88.2235;22.0;6.0;627.9875151967088;86.04400676834035;1;9.0;4
cflow-1.7:c_prep:yywrap;14.0;4.0;346.13;96.9238;15.0;4.0;302.86336008962905;96.50052165775531;1;7.0;0
transcoder-set:EFFICIENT_WAY_TO_MULTIPLY_WITH_7_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;75.28421251514428;130.27187457489046;0;0.0;2
libxml2:parser_prep:xmlParseElement;17.0;4.0;582.37;91.073;11.0;3.0;480.8752783696348;99.35093529290674;0;0.0;1
transcoder-set:FIND_PATTERNS_101_GIVEN_STRING_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;109.39293667703852;128.55876004029366;0;0.0;1
units-2.22:units_prep:processunit;39.0;12.0;1312.19;71.5572;17.0;4.0;622.6655871018214;90.7250939253075;0;0.0;7
tar-1.34:misc_prep:must_be_dot_or_slash;26.0;11.0;875.0;80.4629;11.0;4.0;175.69269691115042;104.35666715165735;1;4.0;1
gprolog-1.5.0:error_supp_prep:Pl_Err_Representation;7.0;1.0;199.037;111.72;7.0;1.0;133.97977094150824;113.7782736930588;1;3.0;1
libxml2:xmlIO_prep:xmlParserInputBufferCreateFd;11.0;3.0;361.371;100.837;12.0;3.0;288.44129532345625;100.59915604272652;0;0.0;2
libosip2-5.3.1:osip_prep:osip_timers_nist_execute;14.0;4.0;704.267;93.2301;15.0;3.0;592.6736814055638;93.23943813335808;0;0.0;1
transcoder-set:FIND_LAST_DIGIT_FACTORIAL_DIVIDES_FACTORIAL_B_prep:main;15.0;3.0;790.14;91.7441;13.0;3.0;642.270687582933;95.13976920692068;1;1.0;3
hello-2.12.1:progname_prep:set_program_name;25.0;6.0;765.709;82.942;15.0;5.0;538.5747167792215;93.27717031081687;1;9.0;1
wget-1.21.4:res_prep:res_match_path;15.0;7.0;695.969;91.484;17.0;5.0;681.7200207275455;90.02392478312785;0;0.0;2
tmux:cmd_prep:cmd_print;12.0;2.0;349.775;99.8266;16.0;2.0;707.1573349337972;91.50554616401924;0;0.0;1
libosip2-5.3.1:osip_authorization_prep:osip_authorization_set_nonce;3.0;1.0;92.0;129.459;3.0;1.0;83.76180828526729;129.94699971644644;1;1.0;2
transcoder-set:EFFICIENT_WAY_TO_MULTIPLY_WITH_7_prep:main;14.0;3.0;551.828;94.7284;12.0;3.0;413.594000115385;98.72511122712402;0;0.0;2
less-633:lesskey_prep:homefile;13.0;3.0;360.552;98.1421;11.0;3.0;371.5647232790156;100.69193661426996;0;0.0;1
transcoder-set:MAXIMUM_SUM_BITONIC_SUBARRAY_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;118.94197037642039;128.12357512612607;0;0.0;2
transcoder-set:MAXIMUM_SUM_IARRI_AMONG_ROTATIONS_GIVEN_ARRAY_1_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;83.76180828526729;129.94699971644644;1;1.0;1
lodepng:lodepng_prep:lodepng_chunk_generate_crc;5.0;1.0;206.323;116.984;5.0;1.0;208.0838499786226;116.93981197706682;0;0.0;1
libxml2:libxml2-py_prep:libxml_xmlValidateNmtokenValue;11.0;2.0;401.29;100.522;14.0;2.0;338.57545109698776;97.4985870376544;0;0.0;3
tulipindicators-0.9.1:tiamalgamation_prep:ti_atan;1.0;2.0;413.433;139.213;8.0;2.0;310.22902139731207;107.01903084701542;0;0.0;4
transcoder-set:MINIMUM_PRODUCT_SUBSET_ARRAY_prep:sort;1.0;1.0;110.361;146.31;5.0;1.0;133.97977094150824;119.22912392632244;1;1.0;2
transcoder-set:CHECK_IF_STRING_REMAINS_PALINDROME_AFTER_REMOVING_GIVEN_NUMBER_OF_CHARACTERS_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;48.432042660922164;132.79564043134945;0;0.0;1
tmux:options_prep:options_match_get;17.0;3.0;545.0;91.6479;22.0;3.0;405.0;89.01489950664129;1;7.0;5
transcoder-set:SEARCHING_ARRAY_ADJACENT_DIFFER_K_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;118.94197037642039;128.12357512612607;0;0.0;2
screen-4.9.0:mark_prep:MakePaster;11.0;2.0;415.0;100.347;14.0;2.0;456.46920020769295;95.9449608728944;1;8.0;4
transcoder-set:MINIMUM_OPERATIONS_MAKE_GCD_ARRAY_MULTIPLE_K_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
enscript-1.6.6:lex_prep:yywrap;5.0;1.0;28.5293;127.272;3.0;1.0;24.0;136.4466010057673;0;0.0;0
transcoder-set:CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER_1_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;108.41805003750011;128.60530906387154;0;0.0;1
transcoder-set:MAXIMUM_POINTS_INTERSECTION_N_CIRCLES_prep:f_gold;3.0;1.0;60.9444;131.601;3.0;1.0;51.89147427955946;132.43687749961728;0;0.0;1
transcoder-set:SWAP_BITS_IN_A_GIVEN_NUMBER_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
libosip2-5.3.1:osip_content_type_prep:osip_message_get_content_type;3.0;1.0;60.9177;131.603;3.0;1.0;48.432042660922164;132.79564043134945;1;1.0;1
tinycc:tccelf_prep:tccelf_delete;18.0;5.0;846.187;87.9741;20.0;4.0;836.4797564380231;86.55728510535685;0;0.0;2
less-633:charset_prep:get_wchar;40.0;7.0;1729.63;70.8607;13.0;8.0;1541.9981962261693;89.43548161045081;1;8.0;1
nettle-3.9.1:aes256-encrypt_prep:_nettle_aes256_encrypt_c;9.0;3.0;487.537;102.53;6.0;1.0;330.3427076686749;111.58281735541658;1;2.0;4
libxml2:types_prep:libxml_xmlURIPtrWrap;11.0;2.0;371.382;100.924;11.0;2.0;269.343659006934;102.59495842418767;1;4.0;1
bc-1.07.1:storage_prep:push_copy;9.0;1.0;177.199;108.253;8.0;1.0;200.67442283867837;109.51429122363527;1;3.0;2
units-2.22:units_prep:expunit;41.0;11.0;1505.29;70.2631;44.0;7.0;1197.4338213496567;71.2288603990277;2;5.0;4
tmux:session_prep:session_alive;10.0;3.0;328.087;102.883;10.0;3.0;242.8990497563786;104.44636268909692;0;0.0;1
libxml2:libxml2-py_prep:libxml_xmlAddNextSibling;16.0;4.0;930.231;89.6198;13.0;2.0;391.3815085205631;97.94546980028699;1;7.0;2
sed-4.9:nanosleep_prep:rpl_nanosleep;33.0;7.0;1254.1;75.6489;29.0;6.0;747.9421317533097;80.65971437693818;1;18.0;2
libxml2:libxml2-py_prep:libxml_valuePop;13.0;3.0;650.743;95.0716;11.0;2.0;318.9478887145537;101.7159523785364;1;4.0;3
transcoder-set:FIND_THE_FIRST_MISSING_NUMBER_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
transcoder-set:CHECK_OCCURRENCES_CHARACTER_APPEAR_TOGETHER_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
gprolog-1.5.0:c_supp_prep:Pl_Rd_Positive_Check;8.0;2.0;135.934;111.31;7.0;2.0;129.65784284662087;113.71878077173832;0;0.0;1
mtools-4.0.43:devices_prep:get_sector_size;11.0;4.0;651.182;97.5444;14.0;3.0;675.0515525818786;93.68036813704478;0;0.0;1
nano-7.2:files_prep:close_buffer;20.0;5.0;670.0;87.4813;28.0;5.0;859.8626361375802;80.73306914960459;1;19.0;0
pth-2.0.7:pth_high_prep:pth_writev;4.0;1.0;151.267;122.213;3.0;1.0;114.4489595550095;128.32381035481205;0;0.0;3
tinycc:tccgen_prep:vpush_global_sym;4.0;1.0;104.0;124.161;3.0;1.0;100.0;129.02559595643854;1;1.0;2
binn-3.0:binn_prep:binn_object_next_value;10.0;2.0;332.842;103.038;10.0;2.0;315.0;103.32474377160317;0;0.0;2
less-633:screen_prep:is_at_equiv;6.0;1.0;121.835;116.77;5.0;1.0;132.0;119.30653582111847;0;0.0;2
libxml2:parserInternals_prep:xmlCtxtResetLastError;11.0;3.0;264.7;102.455;13.0;3.0;228.40050598449557;100.51609680488309;1;4.0;1
json.h:allow_global_object_prep:json_skip_c_style_comments;40.0;11.0;1375.04;71.1337;39.0;12.0;1103.9794365513235;72.45558301087266;0;0.0;1
libosip2-5.3.1:sdp_message_prep:sdp_key_free;7.0;8.0;584.186;104.511;28.0;8.0;468.0;83.20625179638994;1;15.0;1
transcoder-set:COMPUTE_MODULUS_DIVISION_BY_A_POWER_OF_2_NUMBER_prep:f_filled;1.0;1.0;46.507;150.804;3.0;1.0;44.97261104228487;133.18100188654878;0;0.0;2
mtools-4.0.43:mcd_prep:mcd;26.0;6.0;896.271;81.488;25.0;6.0;904.7639251168273;82.07430655921324;3;3.6666666666666665;4
tulipindicators-0.9.1:smoke_prep:main;26.0;9.0;2387.54;75.7031;35.0;6.0;972.0530490435866;76.25042742695372;1;22.0;0
gprolog-1.5.0:foreign_supp_prep:Pl_Builtin_Term_Eq;5.0;1.0;70.3084;122.582;3.0;1.0;51.89147427955946;132.43687749961728;0;0.0;0
tmux:imsg_prep:imsg_clear;8.0;2.0;183.399;109.752;9.0;2.0;189.98960215439456;107.66072125232226;1;4.0;1
lodepng:lodepng_prep:lodepng_encode24_file;3.0;1.0;161.421;126.536;3.0;1.0;129.26767504471167;127.69067759826049;0;0.0;4
libxml2:parser_prep:xmlParserNsUpdateSax;18.0;5.0;745.681;88.6316;22.0;5.0;604.2965904129583;86.47397362565499;1;10.0;4
tulipindicators-0.9.1:tiamalgamation_prep:ti_wad_start;4.0;1.0;68.5324;126.33;4.0;1.0;57.3594000115385;127.25548032168658;0;0.0;1
tar-1.34:quotearg_prep:quotearg_custom;6.0;1.0;132.0;116.353;3.0;1.0;113.29982727264704;128.37628517727507;0;0.0;3
dap-3.10:dap0_prep:dap_dl;27.0;4.0;732.546;82.3855;28.0;4.0;697.9743592879968;82.04773862393695;1;1.0;2
transcoder-set:COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_prep:f_gold;9.0;3.0;233.636;106.355;15.0;5.0;241.48052186828568;97.44828490388343;0;0.0;2
tmux:window_prep:window_pane_set_mode;19.0;3.0;1032.38;86.524;16.0;5.0;418.4301001903852;93.5442114727232;1;8.0;4
nano-7.2:search_prep:do_research;16.0;7.0;793.065;89.7594;20.0;7.0;664.6105375858176;87.06329086953185;1;12.0;0
transcoder-set:MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING_1_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;118.94197037642039;128.12357512612607;0;0.0;2
libxml2:xmlreader_prep:xmlTextReaderReadInnerXml;23.0;6.0;1007.6;82.8653;23.0;5.0;636.3955103617119;85.48472844512861;0;0.0;3
dap-3.10:prob_prep:fpoint;35.0;5.0;1010.63;76.278;33.0;5.0;940.9263502625008;77.60288018543748;0;0.0;3
json.h:allow_simplified_json_prep:json_get_key_size;31.0;8.0;1072.31;77.246;33.0;8.0;1020.1377738839944;76.49257406236386;1;11.0;1
tulipindicators-0.9.1:tiamalgamation_prep:ti_msw;36.0;14.0;2607.49;68.823;33.0;5.0;1501.2657464800766;75.17344542053361;1;2.0;5
nettle-3.9.1:random-prime_prep:main;74.0;12.0;2772.6;57.2909;5.0;1.0;131.68575291675114;119.31893001070534;0;0.0;0
tinycc:tccgen_prep:save_reg_upstack;42.0;13.0;1930.29;68.1195;44.0;9.0;1121.2830770795736;71.11053758229843;0;0.0;6
cpio-2.14:util_prep:fchmod_or_chmod;8.0;3.0;192.568;109.269;7.0;3.0;185.46604019833754;111.62732225868407;0;0.0;3
gprolog-1.5.0:term_inl_c_prep:Pl_Subsumes_Term_2;13.0;3.0;313.823;98.8639;12.0;3.0;330.3427076686749;99.89383303034546;0;0.0;1
transcoder-set:FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_prep:f_gold;19.0;6.0;718.358;87.7199;23.0;6.0;760.0;84.33173784888982;0;0.0;4
transcoder-set:HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
gprolog-1.5.0:terminal_prep:Pl_LE_Kbd_Is_Not_Empty;7.0;1.0;102.187;115.187;5.0;1.0;131.68575291675114;119.31893001070534;0;0.0;2
transcoder-set:FIND_BITONIC_POINT_GIVEN_BITONIC_SEQUENCE_prep:main;26.0;3.0;4249.16;74.0856;31.0;3.0;2650.8006590979003;73.68979884129377;1;1.0;11
transcoder-set:MAXIMUM_SUM_IARRI_AMONG_ROTATIONS_GIVEN_ARRAY_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;83.76180828526729;129.94699971644644;0;0.0;1
tmux:utf8_prep:utf8_split;13.0;3.0;447.042;97.024;11.0;3.0;480.80302513413505;99.35171667026324;0;0.0;2
nettle-3.9.1:ecc-point_prep:nettle_ecc_point_init;6.0;1.0;162.516;115.271;6.0;1.0;140.0;116.04695600093714;1;2.0;2
cflow-1.7:parser_prep:cleanup_stack;11.0;3.0;267.925;102.392;13.0;3.0;320.62674567841975;98.7523765744125;1;7.0;0
tmux:window_prep:winlink_stack_push;8.0;4.0;655.771;102.667;16.0;3.0;456.8797575617583;93.54707743238352;1;7.0;2
mtools-4.0.43:direntry_prep:setEntryForIteration;5.0;3.0;371.385;113.467;7.0;2.0;249.9824559469954;110.30502374152755;1;1.0;2
transcoder-set:COUNT_PALINDROMIC_SUBSEQUENCE_GIVEN_STRING_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;81.40967379910403;130.09511155839854;0;0.0;1
transcoder-set:WRITE_A_C_PROGRAM_TO_FIND_THE_PARITY_OF_AN_UNSIGNED_INTEGER_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
tulipindicators-0.9.1:tiamalgamation_prep:ti_mfi_start;3.0;1.0;76.0;130.453;3.0;1.0;68.11428751370197;131.02230855938677;1;1.0;1
bc-1.07.1:util_prep:generate;17.0;3.0;274.019;95.2233;15.0;3.0;277.3259433703244;97.18858051460063;1;9.0;1
tulipindicators-0.9.1:benchmark_prep:ce_option_setter;5.0;1.0;149.339;118.665;7.0;1.0;159.91133951083242;112.85823401063158;1;2.0;3
libxml2:valid_prep:xmlSprintfElementContent;5.0;1.0;132.0;119.307;3.0;1.0;97.67226489021297;129.14806920389006;0;0.0;3
libxml2:parserInternals_prep:xmlSwitchInputEncoding;10.0;2.0;275.783;104.016;8.0;2.0;230.75303625876498;108.5580372609127;0;0.0;3
make-4.4.1:output_prep:output_start;10.0;9.0;318.577;101.656;14.0;9.0;296.1277022428888;96.58515916376302;1;6.0;0
transcoder-set:SQUARED_TRIANGULAR_NUMBER_SUM_CUBES_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;127.43782540330756;127.76481219439393;0;0.0;2
tar-1.34:wordsplit_prep:wordsplit_free;9.0;1.0;190.165;107.886;9.0;1.0;191.15673810496133;107.8588745558081;1;5.0;1
transcoder-set:SUM_MATRIX_ELEMENT_ABSOLUTE_DIFFERENCE_ROW_COLUMN_NUMBERS_2_prep:f_filled;1.0;1.0;22.4588;154.589;3.0;1.0;43.18506523353571;133.3919083624626;0;0.0;1
rcs-5.10.1:b-excwho_prep:addlock_maybe;19.0;5.0;833.188;87.1787;20.0;1.0;510.52642983163713;89.81483664315122;0;0.0;5
transcoder-set:DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;83.76180828526729;129.94699971644644;1;1.0;1
libxml2:xmlmodule_prep:xmlModuleClose;12.0;3.0;269.344;100.955;14.0;3.0;259.5971657911106;98.64978971094564;1;4.0;1
libxml2:libxml2-py_prep:libxml_xmlUCSIsSupplementalArrowsA;13.0;3.0;518.058;96.2574;14.0;3.0;477.56140372336625;95.48006898187356;0;0.0;3
optipng-0.7.8:pngset_prep:png_set_rows;14.0;6.0;500.503;94.5461;15.0;6.0;432.3603085663539;94.18943844336388;1;8.0;3
libxml2:xmlIO_prep:xmlParserInputBufferCreateIO;13.0;3.0;451.434;96.9732;19.0;3.0;318.5774626449524;92.637987124965;0;0.0;2
gawk-5.2.2:eval_prep:set_CONVFMT;6.0;1.0;153.801;115.558;6.0;1.0;105.48604608143;117.5188874649111;1;2.0;0
transcoder-set:MINIMUM_INSERTIONS_SORT_ARRAY_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;118.94197037642039;128.12357512612607;0;0.0;2
transcoder-set:WRITE_A_C_PROGRAM_TO_FIND_THE_PARITY_OF_AN_UNSIGNED_INTEGER_prep:main;14.0;3.0;551.828;94.7284;14.0;3.0;447.04195997053847;95.82347846621411;1;1.0;2
transcoder-set:COUNT_POSSIBLE_GROUPS_SIZE_2_3_SUM_MULTIPLE_3_prep:f_filled;1.0;1.0;44.9726;150.979;4.0;1.0;55.506595772116384;127.42622169641146;0;0.0;2
cflow-1.7:hash_prep:hash_get_n_entries;5.0;1.0;57.1103;123.663;3.0;1.0;51.89147427955946;132.43687749961728;1;1.0;1
libxml2:xmlsave_prep:xmlSaveFormatFileTo;26.0;6.0;937.657;81.2532;21.0;6.0;642.90624055417;86.67554223937356;1;1.0;5
gprolog-1.5.0:machine1_prep:Pl_M_Shell;5.0;1.0;66.6079;122.863;3.0;1.0;51.89147427955946;132.43687749961728;0;0.0;1
transcoder-set:GIVEN_A_SORTED_AND_ROTATED_ARRAY_FIND_IF_THERE_IS_A_PAIR_WITH_A_GIVEN_SUM_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;133.97977094150824;127.50449903133148;1;1.0;2
transcoder-set:AREA_SQUARE_CIRCUMSCRIBED_CIRCLE_prep:f_gold;3.0;1.0;58.8103;131.786;3.0;1.0;46.50699332842307;133.00654690726324;0;0.0;1
tar-1.34:selinux-at_prep:lsetfileconat;53.0;20.0;2197.1;62.0678;25.0;7.0;754.9244391890265;82.78579978591439;0;0.0;3
tulipindicators-0.9.1:indicators_prep:ti_build;1.0;1.0;38.0537;151.847;3.0;1.0;24.0;136.4466010057673;0;0.0;0
json-c:json_object_prep:json_object_userdata_to_json_string;7.0;1.0;255.412;110.423;7.0;1.0;245.26873902505136;110.63401216774935;1;3.0;4
transcoder-set:PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING_prep:main;25.0;3.0;780.699;83.5312;14.0;2.0;224.66316253533665;99.63133968971886;0;0.0;0
transcoder-set:FIND_MINIMUM_SUM_FACTORS_NUMBER_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;83.76180828526729;129.94699971644644;1;1.0;1
less-633:prompt_prep:pr_expand;52.0;13.0;1292.44;66.7455;41.0;10.0;1153.2891502292316;71.87819151746993;0;0.0;3
tinycc:variadic_prep:tcc_error_noabort;8.0;1.0;199.037;109.557;7.0;1.0;265.9278250418271;110.21348591012386;0;0.0;2
transcoder-set:SCHEDULE_JOBS_SERVER_GETS_EQUAL_LOAD_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
transcoder-set:FIND_ROTATION_COUNT_ROTATED_SORTED_ARRAY_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
optipng-0.7.8:pngxmem_prep:pngx_malloc_rows_extended;39.0;10.0;1532.06;71.2116;3.0;1.0;122.62388523751017;127.96504742307991;0;0.0;4
screen-4.9.0:socket_prep:SendErrorMsg;23.0;4.0;1157.04;82.6062;25.0;2.0;1266.0033730085577;81.24738624871263;1;12.0;3
gprolog-1.5.0:foreign_supp_prep:Pl_Query_Next_Solution;8.0;2.0;121.014;111.914;9.0;2.0;144.75398259382442;109.0747765728372;1;4.0;0
less-633:pattern_prep:is_null_pattern;4.0;1.0;83.7618;125.287;3.0;1.0;46.50699332842307;133.00654690726324;0;0.0;1
libxml2:libxml2-py_prep:libxml_xmlUCSIsCurrencySymbols;13.0;3.0;518.058;96.2574;18.0;3.0;468.8508029066055;91.5044976001776;1;6.0;4
transcoder-set:CHECK_LARGE_NUMBER_DIVISIBLE_11_NOT_prep:f_gold;11.0;3.0;435.0;99.8723;13.0;3.0;401.2899011413369;97.58546302881882;0;0.0;3
libxml2:libxml2-py_prep:libxml_xmlCatalogCleanup;6.0;1.0;225.176;113.576;7.0;1.0;134.88627376126118;113.74320914982474;1;3.0;2
transcoder-set:WRITE_A_C_PROGRAM_TO_FIND_THE_PARITY_OF_AN_UNSIGNED_INTEGER_prep:f_filled;1.0;1.0;28.5293;153.345;3.0;1.0;31.69925001442312;134.9997572104644;0;0.0;1
screen-4.9.0:misc_prep:InStr;11.0;3.0;244.272;102.873;13.0;3.0;302.20597493359935;99.06005453941427;1;4.0;3
tmux:options_prep:options_set_style;25.0;11.0;1461.76;78.4298;16.0;5.0;557.4115101222976;92.05288312432647;0;0.0;4
nettle-3.9.1:gosthash94_prep:nettle_gosthash94_update;7.0;1.0;136.162;113.694;5.0;1.0;110.36149671375915;120.23754699949157;1;1.0;3
nettle-3.9.1:fat-x86_64_prep:nettle_sha1_compress;1.0;1.0;88.0;147.488;3.0;1.0;70.30835464468075;130.8574496241963;0;0.0;2
nettle-3.9.1:sexp_prep:nettle_sexp_iterator_first;7.0;1.0;142.624;113.453;6.0;1.0;114.4489595550095;117.09482602974094;1;2.0;2
transcoder-set:SWAP_TWO_NIBBLES_BYTE_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
nettle-3.9.1:md2_prep:nettle_md2_digest;14.0;3.0;668.351;93.7322;12.0;1.0;475.92813728370277;98.45512454558158;1;7.0;3
transcoder-set:MINIMUM_LENGTH_SUBARRAY_SUM_GREATER_GIVEN_VALUE_1_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;118.94197037642039;128.12357512612607;0;0.0;2
libosip2-5.3.1:osip_www_authenticate_prep:osip_www_authenticate_set_gssapi_data;3.0;1.0;92.0;129.459;3.0;1.0;79.9544533632097;130.18890379774788;1;1.0;2
heman:aabb3_prep:kmAABB3Assign;6.0;1.0;183.477;114.641;7.0;1.0;188.0;112.01675737858821;1;3.0;2
nano-7.2:files_prep:set_modified;9.0;3.0;266.89;105.663;12.0;3.0;196.21499122004107;102.60261532271369;1;6.0;0
tmux:status_prep:status_update_saved;10.0;3.0;263.225;104.028;9.0;3.0;303.0699021717345;105.00235175563093;0;0.0;1
gzip-1.12:inflate_prep:inflate;25.0;5.0;524.009;85.1444;23.0;5.0;496.31280013846197;86.77752056030883;0;0.0;4
libxml2:globals_prep:xmlThrDefSaveNoEmptyTags;8.0;1.0;136.0;111.537;10.0;1.0;126.71134807876051;108.2901809143202;1;4.0;1
libxml2:list_prep:xmlListDup;13.0;4.0;432.565;96.9652;13.0;4.0;292.5629399558076;98.9986853302498;0;0.0;1
libxml2:entities_prep:xmlGetDocEntity;23.0;9.0;975.0;82.3463;26.0;9.0;675.1940253072125;82.27083559281976;1;12.0;2
cflow-1.7:c_prep:pp_option;12.0;5.0;1191.73;92.7621;27.0;5.0;944.6269524198453;80.83333430162912;1;16.0;1
screen-4.9.0:encoding_prep:EncodingName;8.0;2.0;187.296;109.643;6.0;2.0;181.11039140121426;114.478141536994;1;1.0;1
enscript-1.6.6:afm_prep:afm_message;7.0;2.0;160.474;112.61;8.0;2.0;144.4295354570819;110.99452995224314;1;1.0;3
gprolog-1.5.0:wam2ma_prep:Parse_Arguments;64.0;19.0;2874.0;57.8461;38.0;14.0;1747.1070053272206;70.02937810479474;1;4.0;6
transcoder-set:MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME_prep:f_filled;1.0;1.0;33.2193;152.554;3.0;1.0;41.51317942364757;133.5972239664512;0;0.0;1
transcoder-set:ROUND_THE_GIVEN_NUMBER_TO_NEAREST_MULTIPLE_OF_10_prep:f_filled;1.0;1.0;22.4588;154.589;1.0;1.0;19.651484454403228;155.2836050228807;0;0.0;1
wget-1.21.4:utils_prep:xstrdup_lower;9.0;2.0;195.986;107.499;11.0;2.0;404.1654376838948;100.48461025521107;1;1.0;1
tar-1.34:misc_prep:replace_prefix;17.0;5.0;646.241;90.3018;11.0;5.0;604.8812251687506;97.69792957371186;0;0.0;6
transcoder-set:SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1_prep:f_gold;6.0;4.0;206.439;113.337;6.0;4.0;208.9735285398626;113.27401715006252;0;0.0;2
cflow-1.7:argp-version-etc_prep:argp_version_setup;7.0;1.0;120.928;114.311;7.0;1.0;110.36149671375915;114.78669676622792;1;3.0;2
transcoder-set:LOWER_INSERTION_POINT_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;127.43782540330756;127.76481219439393;0;0.0;2
nano-7.2:text_prep:do_indent;32.0;9.0;1643.61;74.2809;23.0;9.0;893.5940001153849;82.79968572801837;1;11.0;2
json.h:allow_hexadecimal_numbers_prep:utest_should_filter_test;42.0;17.0;1209.76;69.6292;43.0;17.0;1066.890867524553;69.90153750080924;1;26.0;2
less-633:os_prep:sleep_ms;6.0;1.0;215.493;113.804;7.0;1.0;204.32967235008786;111.58363498729165;1;1.0;1
uucp-1.07:serial_prep:fsysdep_conn_chat;13.0;2.0;425.0;97.517;8.0;2.0;271.4137173634208;107.71409672147428;0;0.0;2
libxml2:xmlunicode_prep:xmlUCSIsCyrillic;4.0;2.0;95.1839;124.392;3.0;3.0;84.0;129.4722335695914;0;0.0;1
transcoder-set:CHECK_LARGE_NUMBER_DIVISIBLE_4_NOT_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;116.75790004038474;128.2199476086722;0;0.0;1
